 X,Y,Z,VX,VY,VZ,D,Masa,RHO
  7.61512714322426423E-003 ,  5.36915116817225039E-003 ,  4.75719423849724904E-003 ,   690.46197826011985      ,   362.79797137291820      ,   678.94749319765151      ,  1.04617800921711114E-002 ,  8.40364634864006112E-004 ,  1.62698283339294189E-018
  1.51669775581780176E-002 , -7.61870729895175285E-003 , -1.56185117344036792E-003 ,   234.88777445227365      ,  -10.029812836103076      ,  -257.10534372696759      ,  1.70446850438884141E-002 ,  9.46336210448042985E-004 ,  2.26057167786723180E-018
  6.71861422221973689E-003 , -1.13073807819691514E-003 , -1.57237190855038307E-003 ,  -188.58196900931543      ,   186.67920563780905      ,  -175.83826243490199      ,  6.99218843333731556E-003 ,  4.46371261552555207E-004 ,  2.49148347263881610E-017
  8.60337252440232102E-004 , -2.25122130160384680E-003 , -5.42552296125968004E-004 ,  -197.61524287970383      ,   452.09083937408383      ,  -194.70793910299409      ,  2.47033206892573187E-003 ,  2.34595599436939145E-004 ,  1.83121905076990179E-015
  1.50328328670407026E-002 , -6.21075725668945953E-003 , -1.12134402180213782E-003 ,   188.79162593403109      ,   347.44882053725769      ,  -167.64038779234704      ,  1.63038946919173700E-002 ,  2.94973781574066232E-004 ,  2.20897463121616213E-017
  1.36594865981515354E-003 , -2.77857771194229761E-003 , -8.52060228391178119E-004 ,   459.77852795467794      ,   226.04275039875171      ,  -269.69589614152244      ,  3.21127956979135260E-003 ,  3.84193396691788914E-004 ,  2.52984291938934275E-015
  2.86838776216818102E-002 , -2.16957850422246912E-002 ,  3.36261722978215992E-003 ,   529.94866686258604      ,  -565.99962948059533      ,   243.69493259749288      ,  3.61217264073585911E-002 ,  3.15299762144982058E-004 ,  7.56682364747041489E-020
  1.09129016612615208E-003 , -2.11421951105073306E-003 ,  4.43892892733024398E-005 ,  -336.15685648904588      ,   399.56228719221548      ,  -141.49225830537182      ,  2.37966568588813231E-003 ,  4.36430619130277232E-004 ,  1.41764619661712952E-015
  2.33232518897630748E-004 , -1.41766754304158723E-003 , -5.73427562805996520E-004 ,  -175.55437992051358      ,   111.71065550615130      ,  -283.07005573106125      ,  1.54693175035310764E-003 ,  4.54518361488179669E-004 ,  7.23638509104781646E-016
  3.58525876494615869E-002 , -3.74217670391282283E-003 ,  2.21684027752927195E-004 ,   768.34135299807338      ,   59.050200717633487      ,   5.2750658763170621      ,  3.60480383856569137E-002 ,  9.26308989181389830E-004 ,  2.47554453312747404E-019
  2.42241978986862672E-002 , -3.39549549425816194E-002 ,  6.24072563437112846E-003 ,   12.956353178762871      ,  -14.386773475322366      ,   7.9703764780540203      ,  4.21746059309504526E-002 ,  6.68411237772584277E-005 ,  3.95543436944777497E-020
  3.52055437032036591E-003 , -1.16321824526863289E-004 , -6.04209749551577573E-004 ,  -174.32287863615386      ,   119.85670038821620      ,  -89.281269435417556      ,  3.57391987356967282E-003 ,  7.85057498223308125E-004 ,  4.28197833705233124E-017
  1.03432045585907643E-003 , -2.27013141648413396E-003 , -9.95501416525140098E-004 ,  -246.92964523552018      ,   521.49775286389195      ,   149.10421860039239      ,  2.68595207027607806E-003 ,  9.21519378328256077E-004 ,  1.91849519533252735E-015
  6.23700710385047003E-003 ,  2.24777523559889546E-003 , -9.93139890946257613E-004 ,  -418.15357532679741      ,  -5.0300177206954153      ,  -107.68676232715453      ,  6.70366153428420333E-003 ,  6.21826507245387423E-004 ,  1.62375183753884910E-017
  1.34083296232443143E-003 , -4.43129067002312037E-003 , -5.17639905014817368E-005 ,   549.17341190409059      ,   150.02574574404358      ,   7.1334246803662813      ,  4.62999455137933207E-003 ,  8.48898178878396093E-004 ,  9.50195172725940235E-016
  8.51678261893584754E-003 ,  4.60820671418260747E-004 , -3.04850377387124718E-003 ,  -306.85190036107201      ,   119.40456118643304      ,  -187.51798934790889      ,  9.05766620762331678E-003 ,  2.76625220669709680E-004 ,  1.66803069163927497E-017
  5.01733706682376546E-003 , -1.49134285396863180E-003 , -9.23049946954114953E-004 ,   89.178309710990177      ,   507.73060131160162      ,  -335.26727550681545      ,  5.31505371137291557E-003 ,  2.79765473586503363E-004 ,  5.15900553074271743E-017
  1.67519388733198345E-003 , -3.88579597627751721E-003 , -9.18862440585717214E-004 ,   473.35941186474736      ,   208.35604030932652      ,   18.412417326073779      ,  4.33012622381012419E-003 ,  1.10741667718809242E-004 ,  1.11559046062649298E-015
 -1.42910737292327294E-002 ,  6.23558796012897709E-003 , -6.22782707268431865E-004 ,  -540.20816689397566      ,  -151.68625368595971      ,   148.54870121873068      ,  1.56046532753324561E-002 ,  6.05528247619797205E-004 ,  1.73345808183526065E-017
  1.29954834329625186E-003 , -4.50155929054938883E-003 , -2.22740341431646816E-004 ,   508.87484284124884      ,   116.74490172436559      ,   162.43574233848403      ,  4.69067960988561218E-003 ,  1.63375806173327991E-004 ,  8.56785546170898332E-016
 -1.42617911145776610E-002 ,  5.90175373512270146E-003 , -1.51274593157099853E-003 ,  -464.90675759652834      ,  -161.17688196559561      ,   36.391246882468494      ,  1.55086357620316077E-002 ,  6.95342244174832749E-004 ,  3.11182778030048045E-017
  2.09803270272937437E-003 , -3.98043172358255194E-003 , -3.70078593715685478E-004 ,   428.95195268118192      ,   510.11053559397783      ,  -17.968712776522946      ,  4.51470221535716244E-003 ,  3.02341142031108579E-004 ,  1.68332673488204328E-015
 -1.41530027628560557E-002 ,  5.75151850086613649E-003 ,  1.87693284309031652E-003 ,  -586.87881094880936      ,  -279.39324077421469      ,   152.21360519793441      ,  1.53918916695995386E-002 ,  1.27693281677045087E-005 ,  7.52429692855474060E-018
  1.27988973793166996E-002 , -1.17683299975338451E-003 , -6.76697854844356518E-004 ,  -44.583457393037364      ,   364.95123512368684      ,  -14.386730554739410      ,  1.28706887936248151E-002 ,  9.96212510562953469E-004 ,  7.24585759931153828E-018
 -1.19283227860935669E-002 , -2.80396621715858123E-003 , -8.03098214914695660E-004 ,  -270.61936802594147      ,  -165.67418034232517      ,  -35.320118559801884      ,  1.22797425778802365E-002 ,  4.56510314134292558E-004 ,  1.14996848933029142E-017
 -7.53325598176732107E-003 , -1.90699188004065019E-003 , -6.49732970742841233E-004 ,  -416.97224776167002      ,  -325.12244531845204      ,  -55.524166970098690      ,  7.79799439924423222E-003 ,  8.87516073331604520E-005 ,  9.59487973895539260E-018
 -6.87564943676058880E-003 , -3.26893984061424250E-003 , -2.87806435633887134E-004 ,  -257.38567396638638      ,  -409.35313635470311      ,  -59.085228275195732      ,  7.61861899580058757E-003 ,  3.20256792171765513E-004 ,  1.85300012380977674E-017
 -1.07969308300558797E-002 ,  8.15070265226952063E-003 , -1.47458700959175000E-003 ,  -578.02433644930477      ,  -183.13596093764471      ,  -65.315950316671234      ,  1.36081621067498052E-002 ,  6.61109023066248891E-004 ,  2.38032719399250420E-017
  3.12864014392969791E-002 ,  1.47101930603654243E-002 ,  8.92926237731165792E-003 ,   676.10997154579377      ,   389.76319423010733      ,   268.22464952118230      ,  3.57065879285173443E-002 ,  1.63748847372005210E-004 ,  1.82046363226677933E-019
 -2.51761603109677172E-003 , -3.01670898741489453E-002 ,  1.25118977066196457E-002 ,  -339.21644268101670      ,  -878.30255754108225      ,   707.43995069690470      ,  3.27557519555868107E-002 ,  2.24585523196208029E-004 ,  1.46663293619857187E-019
  3.53658036686315519E-004 , -9.43918031193496975E-004 , -3.09471113220999706E-004 ,  -11.609192295783529      ,  -253.04763329611390      ,  -204.06022680343139      ,  1.05443237167836983E-003 ,  3.40370096223703426E-004 ,  6.11118010457214829E-016
 -8.30339520027457284E-003 ,  7.23298956848046366E-003 , -1.82373389115540480E-003 ,  -451.39692387025383      ,  -210.29064949142213      ,  -117.80510150245662      ,  1.11619225608959888E-002 ,  4.26303986213949807E-004 ,  2.65516357094607605E-017
  3.37440310476794713E-003 , -9.50329284651849591E-004 , -8.98857808609485336E-004 ,  -135.65030381179648      ,   547.96173410994425      ,  -175.01388198610434      ,  3.61906996655669876E-003 ,  9.03690662433358563E-004 ,  3.71972610021731706E-017
  1.59970472071132327E-003 ,  2.16743524879481723E-002 ,  2.98944490196231781E-002 ,   13.254158485527034      ,   270.06483628636971      ,   466.36641977473062      ,  3.69596359986423609E-002 ,  3.41571966479509962E-004 ,  2.12535800136938913E-020
 -6.34855996405469473E-003 , -2.88732332097410300E-003 , -4.62487186379116166E-004 ,  -206.17062056402787      ,  -461.46957686822265      ,  -68.455314069982279      ,  6.98961686894238477E-003 ,  6.19240547257572226E-004 ,  2.44452916960362744E-017
 -5.25913125100120962E-003 , -8.45740839672276187E-003 ,  1.23058781120801894E-003 ,   413.31745745256188      ,  -181.22497544678697      ,  -141.70742361365717      ,  1.00349670983669887E-002 ,  6.00873416515993169E-004 ,  1.94167854602503744E-017
  1.06890119731274332E-003 ,  7.33179598827778741E-004 , -7.66554384947571452E-004 ,  -483.04973202415977      ,   9.4972258605018993      ,  -165.54921894650639      ,  1.50589100496557470E-003 ,  4.01491718522334860E-004 ,  3.18217522520212612E-016
 -1.51553919087520517E-002 ,  3.82970627563148768E-003 , -5.12393053086887952E-004 ,  -233.70496349233113      ,  -331.84701500230165      ,   108.56090470265814      ,  1.56401758527943031E-002 ,  1.01301795770419447E-004 ,  1.50148052202656005E-017
  6.68483266193327678E-004 ,  4.79115683817626069E-004 , -7.56025479140727107E-004 ,  -544.63966195844114      ,   17.547211564311979      ,  -146.95957217544358      ,  1.11713752097514695E-003 ,  2.96149025268253364E-004 ,  5.04465683509305895E-016
  5.38918097101236007E-004 , -2.59497730352368800E-003 , -5.94112837148551049E-004 ,   343.63852784613329      ,  -122.79567364481434      ,   252.60116953843195      ,  2.71612039211279951E-003 ,  1.00743249175777897E-003 ,  1.27971911530073841E-015
  6.31504359598378945E-003 , -2.69128656949847792E-002 , -7.70774668181397737E-003 ,  -64.306138225802798      ,  -1353.2274551678531      ,  -676.04799735039319      ,  2.86982834756101535E-002 ,  3.95314593426540021E-004 ,  2.03607280543707012E-019
 -6.86514122503992848E-003 , -2.74197590602823157E-002 ,  3.80957969081797488E-003 ,  -28.012918743329919      ,  -572.16314616735303      ,   37.051131152037264      ,  2.85216803218949488E-002 ,  4.69420732498170384E-005 ,  4.11796117498650452E-019
 -3.06318485617992214E-003 , -3.98589711326095830E-003 , -6.40740977977291592E-004 ,   345.41347373510843      ,  -306.87806765963188      ,   165.08874890575987      ,  5.06764504099205346E-003 ,  9.47847582819550142E-004 ,  7.03324668461606140E-017
 -1.11048574744185453E-002 , -2.85096165612698472E-003 ,  1.56743875255618359E-003 ,  -39.797172226711943      ,  -416.03781361933079      ,   22.239990894324482      ,  1.15716336847858543E-002 ,  9.81507781078902464E-004 ,  1.00425068777474475E-017
 -3.07877691029586759E-002 ,  5.70118502925655909E-003 , -9.54425945578780949E-005 ,  -1181.8242048375942      ,   55.181786821489496      ,  -107.85201373266322      ,  3.13113293611716817E-002 ,  9.60242235784419698E-004 ,  2.87183466791673104E-019
 -1.22293705155055183E-002 , -5.69588203152496687E-003 , -8.72594639510576955E-004 ,  -386.27166593070677      ,  -290.89209965161928      ,  -19.163351179369410      ,  1.35189495423079110E-002 ,  3.82344446211007133E-007 ,  6.21259574998331040E-018
 -7.65273129737942519E-004 ,  2.00740172429393713E-003 , -1.19972613547797663E-003 ,  -587.62622632999273      ,  -394.18678490950481      ,  -44.547367642260085      ,  2.46061932162333847E-003 ,  1.96576107790321112E-004 ,  1.57764300285579839E-016
 -1.27059567768700449E-002 , -1.03156870920326962E-002 , -2.48357306350041574E-004 ,   115.69585087545100      ,  -471.69070760832591      ,  -184.23091330387152      ,  1.63681525881217670E-002 ,  1.91139104035977154E-005 ,  2.22875394790777943E-018
